Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.619972229003906	27	9.314815	0.7655565	11.0	8.0	9.314814814814815	0.7655565410590515	1006	28164
5.792511224746704	28	9.324074	0.8588182	11.0	8.0	9.324074074074074	0.858818133894263	1007	29171
5.9660468101501465	29	9.314815	0.8238139	11.0	8.0	9.314814814814815	0.8238139414642677	1006	30177
6.141577482223511	30	9.324074	0.73066056	11.0	8.0	9.324074074074074	0.7306605801614867	1007	31184
6.31411600112915	31	9.411215	0.78482413	11.0	8.0	9.411214953271028	0.7848241785127856	1007	32191
6.496628284454346	32	9.383178	0.71883684	11.0	8.0	9.383177570093459	0.7188368045992304	1004	33195
6.666175365447998	33	9.411215	0.78482413	11.0	8.0	9.411214953271028	0.7848241785127856	1007	34202
6.835721492767334	34	9.5	0.66232866	11.0	8.0	9.5	0.6623286535270982	1007	35209
7.002276182174683	35	9.4811325	0.6899704	11.0	8.0	9.481132075471699	0.6899703586123225	1005	36214
7.176810026168823	36	9.411215	0.76063514	11.0	8.0	9.411214953271028	0.7606351382944226	1007	37221
7.346356153488159	37	9.247706	0.65182817	10.0	8.0	9.247706422018348	0.6518282447094171	1008	38229
7.517897129058838	38	9.351851	0.8086891	11.0	8.0	9.351851851851851	0.8086890948480757	1010	39239
7.683454751968384	39	9.333333	0.78173596	11.0	8.0	9.333333333333334	0.7817359599705717	1008	40247
7.869956731796265	40	9.305555	0.7510281	11.0	8.0	9.305555555555555	0.7510281019219874	1005	41252
8.056457996368408	41	9.351851	0.7112172	11.0	8.0	9.351851851851851	0.711217198876723	1010	42262
8.244953632354736	42	9.324074	0.77970445	11.0	8.0	9.324074074074074	0.7797044039095806	1007	43269
8.421481370925903	43	9.229358	0.80858946	11.0	8.0	9.229357798165138	0.808589524276356	1006	44275
8.585044145584106	44	9.45283	0.7540091	11.0	8.0	9.452830188679245	0.7540091019882297	1002	45277
8.743619680404663	45	9.471698	0.72953266	11.0	8.0	9.471698113207546	0.7295326388370266	1004	46281
8.919150590896606	46	9.296296	0.71049356	11.0	8.0	9.296296296296296	0.7104935590092918	1004	47285
9.095678806304932	47	9.277778	0.76779306	11.0	8.0	9.277777777777779	0.767793053393625	1002	48287
9.264228105545044	48	9.351851	0.7735777	11.0	8.0	9.351851851851851	0.7735777249705712	1010	49297
9.436766624450684	49	9.429907	0.7376668	11.0	8.0	9.429906542056075	0.7376668134830324	1009	50306
9.617284059524536	50	9.342592	0.75965446	11.0	8.0	9.342592592592593	0.7596543687395803	1009	51315
9.784836053848267	51	9.287037	0.6811065	11.0	8.0	9.287037037037036	0.6811064789482587	1003	52318
9.963358879089355	52	9.373832	0.7915838	11.0	8.0	9.373831775700934	0.7915838197330729	1003	53321
10.135897397994995	53	9.247706	0.86899674	11.0	8.0	9.247706422018348	0.8689967145845593	1008	54329
10.314420700073242	54	9.333333	0.7328281	11.0	8.0	9.333333333333334	0.73282810879294	1008	55337
10.476985216140747	55	9.420561	0.69762456	11.0	8.0	9.42056074766355	0.6976245834213654	1008	56345
10.637556791305542	56	9.314815	0.7655565	11.0	8.0	9.314814814814815	0.7655565410590515	1006	57351
10.798126459121704	57	9.5188675	0.6899704	11.0	8.0	9.518867924528301	0.6899703586123225	1009	58360
10.967673540115356	58	9.420561	0.7858251	11.0	8.0	9.42056074766355	0.7858251592365573	1008	59368
11.13223385810852	59	9.287037	0.7582988	11.0	8.0	9.287037037037036	0.7582988505704107	1003	60371
11.305769443511963	60	9.439252	0.7384951	11.0	8.0	9.439252336448599	0.7384951874818098	1010	61381
11.467337369918823	61	9.420561	0.7492972	11.0	8.0	9.42056074766355	0.7492972804795307	1008	62389
11.636884212493896	62	9.305555	0.6730023	10.0	8.0	9.305555555555555	0.6730023021992065	1005	63394
11.80742883682251	63	9.277778	0.77975935	11.0	8.0	9.277777777777779	0.7797593804232332	1002	64396
11.965006828308105	64	9.420561	0.80926156	11.0	8.0	9.42056074766355	0.8092616131136173	1008	65404
12.12956690788269	65	9.373832	0.7428584	11.0	8.0	9.373831775700934	0.7428583906257068	1003	66407
12.290137529373169	66	9.420561	0.74929726	11.0	8.0	9.42056074766355	0.7492972804795307	1008	67415
12.469657897949219	67	9.333333	0.7453559	11.0	8.0	9.333333333333334	0.7453559924999299	1008	68423
12.637209415435791	68	9.266055	0.7739118	11.0	8.0	9.26605504587156	0.7739118058335097	1010	69433
12.81672978401184	69	9.420561	0.6702961	11.0	8.0	9.42056074766355	0.6702961150295741	1008	70441
12.983284950256348	70	9.443397	0.7014834	11.0	8.0	9.443396226415095	0.7014834507555208	1001	71442
13.156820297241211	71	9.471698	0.67583	11.0	8.0	9.471698113207546	0.6758299882480119	1004	72446
13.325369596481323	72	9.471698	0.7795445	11.0	8.0	9.471698113207546	0.779544462645796	1004	73450
13.493918895721436	73	9.364486	0.7660131	11.0	8.0	9.36448598130841	0.7660131445699503	1002	74452
13.64850664138794	74	9.351851	0.736795	11.0	8.0	9.351851851851851	0.7367950468176948	1010	75462
13.809077501296997	75	9.314815	0.81249666	11.0	8.0	9.314814814814815	0.8124967025363076	1006	76468
13.964660167694092	76	9.35514	0.7764325	11.0	8.0	9.355140186915888	0.7764324891799483	1001	77469
14.118250608444214	77	9.429907	0.798505	11.0	8.0	9.429906542056075	0.7985050229268721	1009	78478
14.271838903427124	78	9.333333	0.793492	11.0	8.0	9.333333333333334	0.7934920476158722	1008	79486
14.435401439666748	79	9.287037	0.74598837	11.0	8.0	9.287037037037036	0.7459883566503485	1003	80489
14.600958585739136	80	9.351851	0.7615142	11.0	8.0	9.351851851851851	0.761514266479707	1010	81499
14.769507884979248	81	9.324074	0.77970445	11.0	8.0	9.324074074074074	0.7797044039095805	1007	82506
14.933071851730347	82	9.45283	0.66064686	11.0	8.0	9.452830188679245	0.6606468452834566	1002	83508
15.098628520965576	83	9.324074	0.6915991	11.0	8.0	9.324074074074074	0.6915991092000949	1007	84515
15.270169258117676	84	9.342592	0.74736625	11.0	8.0	9.342592592592593	0.7473662030267437	1009	85524
15.430740356445312	85	9.373832	0.7428584	11.0	8.0	9.373831775700934	0.7428583906257067	1003	86527
15.60028624534607	86	9.342592	0.72216296	11.0	8.0	9.342592592592593	0.7221628655570533	1009	87536
15.768836736679077	87	9.462264	0.71604955	11.0	8.0	9.462264150943396	0.7160495437413558	1003	88539
15.93638801574707	88	9.296296	0.69733965	11.0	8.0	9.296296296296296	0.6973396438430641	1004	89543
16.100947618484497	89	9.364486	0.824763	11.0	8.0	9.36448598130841	0.8247630457162693	1002	90545
16.27248978614807	90	9.392524	0.72029334	11.0	8.0	9.392523364485982	0.7202934156260821	1005	91550
16.45699715614319	91	9.4811325	0.72983754	11.0	8.0	9.481132075471699	0.7298375636732618	1005	92555
16.62255334854126	92	9.296296	0.8080528	11.0	8.0	9.296296296296296	0.8080527492322751	1004	93559
16.794095039367676	93	9.342592	0.7836529	11.0	8.0	9.342592592592593	0.7836528548931391	1009	94568
16.96962571144104	94	9.287037	0.7704126	11.0	8.0	9.287037037037036	0.7704126590957112	1003	95571
17.14216446876526	95	9.324074	0.77970445	11.0	8.0	9.324074074074074	0.7797044039095806	1007	96578
17.31570053100586	96	9.229358	0.7248287	11.0	8.0	9.229357798165138	0.7248287051414195	1006	97584
17.481257915496826	97	9.373832	0.69070417	10.0	8.0	9.373831775700934	0.6907041576411916	1003	98587
17.646814823150635	98	9.364486	0.8017798	11.0	8.0	9.36448598130841	0.8017798351225127	1002	99589
17.814367055892944	99	9.268518	0.71500427	10.0	8.0	9.268518518518519	0.7150042926765919	1001	100590
